GroupID,Group Name,Group Type,Contact Name,Active,City
5913,"Nevada Vaping Association - Legal Fund","Political Action Committee","Alexander Mazzola",F,"Las Vegas"
5914,"Realtor Champion Political Action Committee","Political Action Committee","Tiffany Banks",T,"Reno"
5915,"Realtor Industry Political Action Committee","Political Action Committee","Tiffany Banks",T,"Reno"
6914,"Committee to Elect Stacy Rocheleau","Political Party Committee","",F,"Las Vegas"
6916,"Carson City Fire Fighters Association PAC","Political Action Committee","Kevin Nyberg",T,"Carson City"
6918,"Committee to Elect Karl Armstrong","Independent Expenditure","",F,"Las Vegas"
6919,"Committee to Elect Dustin Marcello","Political Party Committee","",F,"Las Vegas"
6920,"STRONGER NEVADA PAC","Political Action Committee","Cameron Phillips",T,"Las Vegas"
6921,"Nevadans for Fair Gaming Taxes","PAC Ballot Advocacy Group","Steven Sorensen",T,"Las Vegas"
6922,"Fund Our Schools","PAC Ballot Advocacy Group","Steven Sorensen",T,"Las Vegas"
6923,"A Better Tomorrow","Political Action Committee","Chrissie Hastie",F,"Las Vegas"
6925,"Nevadans for Higher Quality Education","PAC Ballot Advocacy Group","Bradley Schrager",T,"Las Vegas"
6926,"Douglas County 2020 PAC","Political Action Committee","Cheryl Blomstrom",F,"Carson City"
6927,"Amy for America","Political Action Committee","Marina Negroponte",F,"Minneapolis"
6928,"HCA Nevada Good Government Fund","Political Action Committee","Fred Ashworth",T,"Henderson"
6929,"Let's Get to Work Nevada","Political Action Committee","Layke Martin",T,"Las Vegas"
6930,"Committee to Elect Lisa Ortega","Independent Expenditure","",F,"Las Vegas"
6931,"Brunch in Nevada PAC","Political Action Committee","Christopher Brooks",F,"Las Vegas"
6934,"Protect Our Girls","Political Action Committee","Cameron Phillips",T,"Las Vegas"
6936,"Preserve Nevada Values PAC","Political Action Committee","Danny Tarkanian",T,"Gardnerville"
6937,"Friends of Kurt Thigpen","Non-Profit Corporation","",F,"Reno"
6939,"Committee to Submit a referendum petition for Douglas County ordinance 2016-1456","PAC Ballot Advocacy Group","David Maxwell",F,"Gardnerville"
6940,"ABC - A Better Choice for Students","Political Action Committee","Sheila Moulton",T,"LAS VEGAS"
6941,"Committee to Elect David Bagley","Independent Expenditure","",F,"Las Vegas"
6944,"Committee to Elect Carli Kierny","Independent Expenditure","",F,"Las Vegas"
6946,"Nevada Para Todos","Political Action Committee","Sandra Jauregui",T,"Las Vegas"
6947,"Make Nevada Red","Political Action Committee","Maria Achatz",F,"Las Vegas"
6951,"Southern Nevada Stronger PAC","Political Action Committee","Justin Jones",T,"LAS VEGAS"
6953,"Nevadans for Equality","PAC Ballot Advocacy Group","Steven Mele",F,"Las Vegas"
6954,"Problem Solvers","Political Action Committee","Charles Gallagher",F,"Las Vegas"
6956,"Smart Solutions for the Silver State","Political Action Committee","Steven Mele",T,"LAS VEGAS"
6957,"Expel Michele","Recall Committee","Molly Taylor",F,"Las Vegas"
6959,"Annie PAC","Political Action Committee","Annie Black",F,"Mesquite"
6960,"Douglas County Agricultural and Open Space Conservation Plan","PAC Ballot Advocacy Group","Maureen Casey",F,"Minden"
6962,"Allies for Educational Equity","Political Action Committee","Lea Crusey",F,"Washington"
6963,"Save Boulder City Airport","Political Action Committee","Matt Ragan",F,"Boulder City"
6964,"Strategic Horizons","Political Action Committee","Steve Sorensen",T,"Las Vegas"
6965,"No Mask Nevada","Political Action Committee","Ian Bayne",T,"Las Vegas"
6966,"Nevada For Liberty","Political Action Committee","Brandon Davis",F,"Las Vegas"
6967,"Law Enforcement Loyalty PAC","Political Action Committee","Sam Peters",F,"Las Vegas"
6968,"Building a Better Nevada","Political Action Committee","Michelle Mortensen",F,"Las Vegas"
6970,"Committee to Elect Briana Johnson","Independent Expenditure","",F,"NORTH LAS VEGAS"
6972,"Taylor Morrison Inc. Building Strong Business PAC","Political Action Committee","Kent Lay",T,"Scottsdale"
6974,"Starfish Leadership Fund","Political Action Committee","Ellen Spiegel",T,"Henderson"
6976,"Phony Phil","Political Action Committee","Alexander Brigandi",F,"Las Vegas"
6977,"Conservative Women's Political Action Committee","Political Action Committee","Kathleen Matson",T,"Henderson"
6979,"Nevada Muslims PAC","Political Action Committee","Athar Haseebullah",F,"Las Vegas"
6980,"Battle Born Patriots","Recall Committee","Bruce Parks",F,"Sparks"
6981,"PROGRESS & PROSPERITY PAC","Political Action Committee","Swadeep Nigam",F,"Henderson"
6982,"Female Majority PAC","Political Action Committee","Nicole Cannizzaro",T,"Las Vegas"
6983,"Care in Action, Inc.","Political Action Committee","Yadira Siqueiros",T,"New York"
6984,"Make Liberty Win","Political Action Committee","Shana Weir",F,"Alexandria"
6986,"Save Nevada - Recall Steve Sisolak","Recall Committee","Kelly Nunes",F,"Las Vegas"
6987,"State and Local PAC of the International Alliance of Theatrical Stage Employees","Political Action Committee","Marielle Thorne",T,"New York"
6988,"Nevada Conservation Leadership Political Action Committee","Political Action Committee","Paul Selberg",T,"Las Vegas"
6989,"Judge the Judges PAC","Political Action Committee","Bradley Mayer",T,"Reno"
6994,"Mesquite Police Officers’ Association","Political Action Committee","Wyatt Oliver",F,"Mesquite"
6995,"Educate Nevada","Political Action Committee","John J. Peragallo",F,"Las Vegas"
6997,"Protect Our Police PAC","Political Action Committee","Wes Boger",F,"Philadelphia"
6998,"The People's Champ PAC Inc.","Political Action Committee","Cameron Phillips",F,"Las Vegas"
6999,"Purpose Financial, Inc. PAC","Political Action Committee","Michael Byrne",T,"Greenville"
7000,"Yes on 1","PAC Ballot Advocacy Group","Maureen Schafer",F,"Las Vegas"
7002,"Carollo Engineers Inc. PAC","Political Action Committee","Eric Leveque",T,"Costa Mesa"
7003,"AllAroundA PAC","Political Action Committee","Mandi Karp",T,"HENDERSON"
7004,"Honest Nevada PAC","Political Action Committee","Cameron Phillips",F,"Las Vegas"
7005,"Nevada Munk PAC","Political Action Committee","Connie Munk",F,"LAS VEGAS"
7006,"Democratic Lieutenant Governors Association Nevada","Political Action Committee","Megan Jones",F,"Washington"
7007,"Marathon Petroleum Corporation Employees Political Action Committee","Political Action Committee","William Horne",F,"Findlay"
7008,"Service Corporation International PAC","Political Action Committee","Celena Dilullo",T,"Houston"
7009,"Washoe Republican Women","Political Action Committee","Barb Hawn",F,"Reno"
7011,"AEE Action Fund","Political Action Committee","Allison Ingram",F,"Washington"
7014,"Nevada Proud PAC","Political Action Committee","Michael Tanchek",T,"RENO"
7015,"The Nevada PAC","Political Action Committee","Michael B. Jack",F,"Reno"
7017,"Nevadans for Data Privacy","Political Action Committee","Lewis Feldman",F,"Zephyr Cove"
7022,"Truckee Meadows Business Coalition","Political Action Committee","Cameron Phillips",T,"Reno"
7023,"Recall Timothy Hipp","Recall Committee","Jeffery Stewart",T,"Goldfield"
7024,"Conservatives for Election Integrity","Political Action Committee","Jim Marchant",T,"Las Vegas"
7027,"Protect & Serve Nevada","Political Action Committee","Daniel Gordon",T,"Carson City"
7028,"A Safer Nevada","PAC Ballot Advocacy Group","Marc Gohres",T,"Las Vegas"
7030,"AAPI Forward","Political Action Committee","Regi Kunnel",F,"Las Vegas"
7031,"Community Schools Initiative, PACAD","PAC Ballot Advocacy Group","Cameron Phillips",T,"Henderson"
7032,"Committee to Recall Michael Chopp (LCSD Trustee)","Recall Committee","Cassandra Gunther",T,"Battle Mountain"
7033,"Committee to Recall Douglas S. Staton III (LCSD Trustee)","Recall Committee","Cassandra Gunther",T,"Battle Mountain"
9038,"Silver State Action Fund","Political Action Committee","Justin Bustos",F,"Reno"
9039,"Better Nevada PAC","Political Action Committee","Cameron Phillips",T,"Las Vegas"
9040,"Committee to Recall Linda Lee McMahon (LCSD Trustee)","Recall Committee","Cassandra Gunther",T,"Battle Mountain"
9042,"Relevant PAC","Political Action Committee","Dow Woerner",F,"Las Vegas"
9044,"Integrity for Growth & Opportunity PAC (i-GOP)","Political Action Committee","Cameron Phillips",T,"Las Vegas"
9045,"Committee to Recall Jesse Watts","Recall Committee","Ashley Adams",T,"Eureka"
9047,"Dentaquest PAC TN-C","Political Action Committee","Edward Greissing",F,"Nashville"
9049,"Committee Recall Jeannie Ybarra","Recall Committee","Edward Ringle",T,"Beatty"
9050,"Committee Recall Amina Anderson","Recall Committee","Edward Ringle",T,"Beatty"
9051,"Restoring Accountability & Trust PAC (RAT PAC)","Political Action Committee","Cameron Phillips",T,"Las Vegas"
9053,"Rally4Progress LLC","Political Action Committee","Pamela Schiele",F,"Henderson"
9054,"Citizens for Elko County Schools","PAC Ballot Advocacy Group","Chris Johnson",F,"Elko"
9055,"Nevada Wins PAC","Political Action Committee","Daren McDonald",T,"CARSON CITY"
9056,"Let's Ride PAC","Political Action Committee","Patsy Ann Zimmerman",F,"Salt Lake City"
9059,"African Chamber PAC (APAC)","Political Action Committee","Jo Cato",T,"Las Vegas"
9060,"Nguyening Leadership","Political Action Committee","Rochelle Nguyen",T,"Las Vegas"
9061,"Renegades PAC","Political Action Committee","Justin Jones",T,"Las Vegas"
9062,"Education Freedom for Nevada","PAC Ballot Advocacy Group","Cameron Phillips",F,"Las Vegas"
9063,"Nevada Homestead PAC","Political Action Committee","Bret Summers",F,"Imperial Beach"
9064,"Nevada Voters First","PAC Ballot Advocacy Group","Todd Bice",T,"Las Vegas"
9066,"Connecting Nevada PAC","PAC Ballot Advocacy Group","Russell Greer",F,"Las Vegas"
9067,"Nevada Integrity PAC","Political Action Committee","Gregory Hafen",T,"Pahrump"
9068,"Progressive Turnout Project","Political Action Committee","Larry Anspach",F,"EVANSTON"
9069,"Make Nevada Work","Political Action Committee","Vince Saavedra",T,"Las Vegas"
9071,"Committee to Elect Dr Jon Petrick","Political Action Committee","",F,"Las Vegas"
9072,"The Committee for Internet Change - Nevada","PAC Ballot Advocacy Group","Russell Greer",T,"Las Vegas"
9074,"We Vote - Nosotros Votamos - PPAMM Committee","Political Action Committee","Lindsey Harmon",T,"Sacramento"
9077,"Repair The Vote","Political Action Committee","",T,"North Las Vegas"
9078,"Nevada Resort PAC","Political Action Committee","Scott Gilles",T,"Carson City"
9079,"Stand Up for Students NV","Political Action Committee","Bradley Schrager",T,"Las Vegas"
9080,"Nevada Legislative Victory","Political Action Committee","Daniel Bravo",T,"LAS VEGAS"
9082,"Safe and Affordable Nevada Education (SANE PAC)","Political Action Committee","Anthony Brock",T,"Las Vegas"
9083,"Veterans for Better Voting Nevada","Political Action Committee","Eric Bronner",T,"Saint Louis"
9084,"Lockwood Partnership","Political Action Committee","Jim Marchant",T,"Las Vegas"
9085,"WCEA PAC","Political Action Committee","Justin Norton",T,"Reno"
9086,"Recall Angela Taylor","Recall Committee","Robert Beadles",T,"Reno"
9087,"Recall Vaughn Hartung","Recall Committee","Robert Beadles",T,"Reno"
9089,"Protect Your Vote Nevada","Political Action Committee","Daniel Bravo",T,"LAS VEGAS"
9090,"Salf","Independent Expenditure","",F,"Sun Valley"
9091,"Battle Born Women's Integrity PAC","Political Action Committee","Tasha Shepard",T,"Las Vegas"
9092,"Nevada Freedom Caucus PAC","Political Action Committee","Daniel Honchariw",F,"GENOA"
9093,"Nevadans for Justice","Political Action Committee","William McManus",F,"Henderson"
9095,"Hawk PAC","Political Action Committee","Heidi Kasama",T,"Las Vegas"
9096,"Operation Sunlight","Political Action Committee","Shana Weir",F,"Reno"
9098,"The Franklin Project","Political Action Committee","Robert Beadles",T,"Reno"
9099,"Committee to Protect NV Public Education","Political Action Committee","Christopher Shorten",F,"Minden"
9100,"Somos PAC","Political Action Committee","Melissa Morales",F,"Washington"
9101,"Building Nevada's Future PAC","Political Action Committee","Bradley Schrager",T,"Reno"
9102,"Our Freedom of Choice","Political Action Committee","M. Kameron Hawkins",F,"Virginia City"
9103,"A Stronger NV","Political Action Committee","Daniel Bravo",F,"Henderson"
9104,"Committee to elect Darryl Baber","Independent Expenditure","",T,"Elko"
9107,"NEVADA RISING PAC","Political Action Committee","Scott Gilles",T,"Carson City"
9108,"Protect Nevada Taxpayers","Political Action Committee","Matthew Yarbrough",F,"Las Vegas"
9119,"Members Only PAC","Political Action Committee","Thomas White",T,"Las Vegas"
9120,"6PAC","Political Action Committee","Thomas White",T,"Las Vegas"
9121,"Sin City PAC","Political Action Committee","Thomas White",T,"Las Vegas"
9122,"420 PAC","Political Action Committee","Thomas White",T,"Las Vegas"
9123,"2PAC","Political Action Committee","Thomas White",T,"Las Vegas"
9124,"RIP PAC","Political Action Committee","Thomas White",T,"Las Vegas"
9125,"LV Rat PAC","Political Action Committee","Thomas White",T,"Las Vegas"
9126,"1864 PAC","Political Action Committee","Cory Henderson",T,"Reno"
9127,"Coalition to Preserve Douglas County","Political Action Committee","Mike Draper",T,"Reno"
9128,"ACLU of Nevada PAC","Political Action Committee","Athar Haseebullah",T,"LAS VEGAS"
9129,"Nevadans for Equal Rights","PAC Ballot Advocacy Group","Bradley Schrager",F,"Las Vegas"
9133,"DAGA Nevada People's Lawyer Project","Political Action Committee","Daniel Bravo",F,"Washington"
9134,"Care in Action PAC","Political Action Committee","Yadira Siqueiros",T,"New York"
9136,"Republican Veterans Coalition","Political Action Committee","David Gibbs",T,"North Las Vegas"
9138,"Patriot Freedom Fund","Political Action Committee","Truman Fleming",T,"Las Vegas"
9139,"The PAC for America's Future - NV","Political Action Committee","Steven Mele",T,"Washington"
9140,"Americans For Secure Elections PAC","Political Action Committee","Wilfredo Batista",F,"Alexandria"
9141,"iVote Fund NV","Political Action Committee","Steven Mele",F,"Washington"
9142,"SD PAC","Political Action Committee","Daniel Bravo",F,"Washington"
9143,"Safe Accessible Fair Elections Nevada","Political Action Committee","Katie Feldman",F,"Washington"
9144,"Way to Lead Nevada","Political Action Committee","Laura Martin",T,"Centreville"
9146,"Nevadans for Neighborhood Stability","PAC Ballot Advocacy Group","Paul Catha",F,"Las Vegas"
10150,"Give Nevadans A Raise PAC","Political Action Committee","Bradley Schrager",F,"Las Vegas"
10151,"Defending Nevada Voters","Political Action Committee","Matthew Yarbrough",T,"Las Vegas"
10152,"Movement Voter PAC NV","Political Action Committee","Heidi Lee",T,"Northampton"
10154,"Sister District Project","Political Action Committee","Debbi Winstead",F,"COVINA"
10155,"NV Mojave PAC","Political Action Committee","Charles Roberts",F,"Las Vegas"
10156,"Open Democracy PAC","Political Action Committee","Bradley Schrager",T,"Washington"
10157,"Defend the Vote","Political Action Committee","Jordyn Barry",F,"Washington"
10158,"The Nevada Coalition of Education Administrators PAC","Political Action Committee","Scott Gilles",T,"Las Vegas"
10160,"LCV Victory Fund","Political Action Committee","Angeline Peterson",T,"Washington"
10162,"New Day Nevada PAC","Political Action Committee","Bradley Schrager",T,"Las Vegas"
10164,"We Vote, We Win","Political Action Committee","Liz Sorenson",F,"Henderson"
10167,"End Citizens United Non-Federal NV","Political Action Committee","Kimberly Coleman",F,"Washington"
10168,"Protect DC Education","Political Action Committee","David Maxwell",F,"Carson City"
10169,"Running Red Nevada PAC","Political Action Committee","Leo Blundo",T,"Pahrump"
10170,"STOP Question 1 ERA","PAC Ballot Advocacy Group","Janine Hansen",F,"Elko"
10171,"Environmental Defense Action Fund PAC (EDAF PAC)","Political Action Committee","Kendra Crowley",F,"Washington"
10174,"Central Lyon Fire Association","Political Action Committee","",T,"Dayton"
10175,"Nuestro NV","Political Action Committee","Marco T. Rauda",T,"Las Vegas"
10176,"Winds of Change PAC","Political Action Committee","Jill Dickman",T,"Sparks"
10178,"Citizens For a Better Storey County","Political Action Committee","Christopher McCreery",F,"Reno"
10179,"The Lincoln Project","Political Action Committee","Reed Galen",T,"Washington"
10180,"Republican Accountability PAC","Political Action Committee","Sarah Longwell",F,"Washington"
10181,"Nevadans For Transparency","Political Action Committee","William McManus",F,"Henderson"
10182,"Forward Majority Action Nevada","Political Action Committee","Trent Armitage",F,"Washington"
10183,"ARISE NEVADA PAC","Political Action Committee","Woodrow Johnston",F,"Las Vegas"
10184,"Nevada Taxpayers Protection PAC","Political Action Committee","Thomas Datwyler",T,"Hudson"
10185,"Women Speak Out PAC","Political Action Committee","URS Agents, LLC",F,"Arlington"
10188,"Blue States PAC - NV","Political Action Committee","Steven Mele",F,"Washington"
10190,"Spirit of Virginia","Political Action Committee","Piers Tueller",F,"Merrifield"
10191,"Cops for Joe McGill","Political Action Committee","Cory Fowles",F,"Pahrump"
10192,"Somos Votantes - Nevada","PAC Ballot Advocacy Group","Cecia Martinez",F,"Washington"
10193,"Stand Up America, Inc.","Political Action Committee","Christopher R. Grobl",F,"New York"
10195,"CRNAs for a Safer Nevada","Political Action Committee","Alicia Johnson",T,"LAS VEGAS"
11195,"Unite America PAC Inc.","PAC Ballot Advocacy Group","Jeffrey Carson",T,"Denver"
11196,"American Principles Project PAC","Political Action Committee","Mark Sprinkle",F,"Arlington"
11197,"HNTB Holdings Ltd. PAC","Political Action Committee","Gene Ramos",T,"Sausalito"
11198,"Everyday People","Political Action Committee","Mario Yedidia",F,"Oakland"
11199,"Silver State Victory PAC","Political Action Committee","Jeff Stone",T,"Henderson"
11201,"Southern Nevada Republican Conservatives","Political Action Committee","Lois Choate",T,"Henderson"
11202,"Fight the Right Nevada","Political Action Committee","Cecilia Wolfson",T,"Washington"
11203,"BlackPAC - Nevada","Political Action Committee","Daniel Bravo",F,"Washington"
11204,"Climate Cabinet PAC","Political Action Committee","Monique Garrelts",T,"San Francisco"
11206,"NRDC AF","Political Action Committee","Christopher Grobl",F,"New York"
11207,"Coalition of Independent Nevadans","Political Action Committee","Michelle Chen",T,"North Las Vegas"
11208,"Machinists Non Partisan Political League","Political Action Committee","Kelvin Finkley",F,"Upper Marlboro"
11209,"North Las Vegas Momentum PAC","Political Action Committee","Scott Black",T,"Las Vegas"
11210,"FF PAC Nevada","Political Action Committee","Daniel Bravo",F,"Washington"
11211,"NextGen Climate Action Committee","Political Action Committee","Bradley Schrager",F,"Washington"
11212,"Black Progressive Action Coalition - Nevada","PAC Ballot Advocacy Group","Bradley Schrager",F,"Washington"
11213,"democracyFIRST PAC Nevada","Political Action Committee","Steven Mele",F,"New York"
11214,"Planned Parenthood of Orange and San Bernardino Counties' Community Action Fund PAC","Political Action Committee","Lindsey Harmon",F,"Anaheim"
11215,"Americans Rise Together Nevada","Political Action Committee","Bradley Schrager",F,"Washington"
11216,"Planned Parenthood Advocates Pasadena and San Gabriel Valley PAC","Political Action Committee","Lindsey Harmon",F,"Altadena"
11217,"EDF Action Votes","Political Action Committee","Rebecca Wagner",F,"Washington"
11218,"The National MENTOR Holdings, Inc. Fund","Political Action Committee","Julianne Bass",T,"Boston"
11220,"Generation Vote Action","Non-Profit Corporation","Brendan Cushing",T,"New York"
11222,"Power on PAC Nevada","Political Action Committee","Michael Hillerby",T,"Denver"
11223,"Native Voters Leadership","Political Action Committee","Taylor Patterson",T,"Las Vegas"
11224,"Save America","Political Action Committee","Shana Weir",F,"Arlington"
11226,"Reno 3E (Equity, Equality, Ethics) PAC","Political Action Committee","Roman Schomberg",T,"Reno"
11227,"Wolves Den PAC","Political Action Committee","Kami Dempsey",T,"Henderson"
11228,"UnidosUS Action PAC","Political Action Committee","Ethanwesley Dane Brown",T,"Washington"
11229,"Represent.Us","Political Action Committee","Jon DeVaan",F,"Florence"
11230,"Organizing Empowerment PAC","Political Action Committee","Michael Pfohl",F,"McFarland"
11231,"Nevada Voters in Charge","Political Action Committee","M. Woodrow Johnson II",F,"Las Vegas"
11232,"General Motors Company Political Action Committee (GM PAC)","Political Action Committee","Jesse Wadhams",T,"Washington"
11235,"Nevada Way PAC","Political Action Committee","Cameron Phillips",T,"Las Vegas"
11236,"The American SOS Project PAC","Political Action Committee","Chris Patton",F,"Lexington"
11237,"Nevada Small Business Alliance","Political Action Committee","Cameron Phillips",T,"Las Vegas"
11238,"TransCanada USA Services, Inc. PAC (TC PAC) [FEC ID# C00525055]","Political Action Committee","Jared Aranda",T,"Washington"
11239,"NVOPINION","Political Action Committee","Rebecca Jackson",T,"Addison"
11241,"Nevadans for Reproductive Freedom","PAC Ballot Advocacy Group","Lindsey Harmon",T,"Reno"
11242,"Way Back PAC","Political Action Committee","Bradley Schrager",F,"Sheridan"
11246,"Caldera Action PAC","Political Action Committee","Cameron Phillips",T,"LAS VEGAS"
11249,"NVACT","Political Action Committee","Rebecca Jackson",T,"Addison"
11251,"The Committee to Recall IVGID Trustee Matthew Dent","Recall Committee","Tim Callicrate",T,"Incline Village"
11252,"The Committee to Recall IVGID Trustee Sara Schmitz","Recall Committee","Tim Callicrate",T,"Incline Village"
11253,"No RINO Nevada","Political Action Committee","Matt Yankley",T,"Las Vegas"
11256,"White Pine County Democratic Party","Political Party Committee","Elwood Howard",T,"Ely"
11258,"Westwood Nevada Political Committee","Political Action Committee","Randy Carroll",T,"Dallas"
11260,"CWA Non-Federal Separate Segregated Fund (TC)","Political Action Committee","Marc Ellis",T,"Washington"
11261,"Safer Henderson","PAC Ballot Advocacy Group","Noel Gibson",T,"Henderson"
11265,"Spark Change in Nevada","Political Action Committee","Matthew Dustin",T,"Las Vegas"
11266,"Asian American Native Hawaiian Pacific Islander Power","Political Action Committee","Erica V. Mosca",T,"Las Vegas"
11267,"Rock Solid PAC","Political Action Committee","Richard DeLong",T,"Reno"
11268,"Red Wave Nevada PAC","Political Action Committee","Zachary ""Oso"" Guymon",T,"Las Vegas"
11270,"Fix Our Schools PAC","Political Action Committee","Ryan Kissling",T,"Las Vegas"
11271,"Powering Progress","Political Action Committee","Howard Watts",T,"Las Vegas"
11272,"B.R.A.T. PAC","Political Action Committee","Cameron Phillips",T,"Las Vegas"
11274,"Nevada Brave PAC","Political Action Committee","Elaine Marzola",T,"Henderson"
11276,"Elevate Douglas County","Political Action Committee","Bryan Davis",T,"Minden"
11282,"Protect Las Vegas","Political Action Committee","Cameron Phillips",T,"Las Vegas"
11283,"Otsuka America Pharmaceutical Inc. PAC","Political Action Committee","Lea Case",T,"Rockville"
11284,"Association for Community and Humanitarian Initiatives, Economic Vitality and Empowerment (ACHIEVE)","Political Action Committee","Danny L Thompson",T,"Henderson"
11285,"Tree Of Life City Capital PAC","Political Action Committee","Diana Ritchie",T,"Las Vegas"
11286,"Tree Of Life North Capital PAC","Political Action Committee","Diana Ritchie",T,"North Las Vegas"
11287,"The Committee to Recall PVGID Trustee Don Otto","Recall Committee","Larry Chesney",F,"Reno"
11288,"The Committee to Recall PVGID Trustee Tom Baker","Recall Committee","Larry Chesney",T,"Reno"
11291,"Our Best Nevada PAC","Political Action Committee","Shea Backus",T,"Las Vegas"
11294,"Americans4Hindus - Nevada","Political Party Committee","Rahul Agarwal",T,"San Rafael"
11295,"Nevada Studios PAC","Political Action Committee","Tommy Ferraro",T,"Las Vegas"
11298,"Rimson For Community","Political Action Committee","",T,"N. Las Vegas"
